model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status,infer_s,inst_n_pred,inst_n_gt,inst_precision@0.5,inst_recall@0.5,inst_f1@0.5,inst_ap@0.5,inst_precision@0.75,inst_recall@0.75,inst_f1@0.75,inst_ap@0.75,inst_pq,inst_sq,inst_rq,target_nm,model_type,force_scale
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00009,sparse,8,Ctrl/ROI_CICGFA_251.tif,0.0,0.0,0.0,0.0,0.0,0.997959,0.999981,0,317,33929,16742970,33929,317,1324570,0.025615,0.0,0.0,ok,0.481,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00010,sparse,8,Ctrl/ROI_CICGFA_276.tif,0.0,0.0,0.0,0.0,0.0,0.998278,0.9998,0,3356,25526,16748334,25526,3356,2463390,0.010362,0.0,0.0,ok,0.421,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00011,sparse,8,Ctrl/ROI_CICGFA_301.tif,0.0,0.0,0.0,0.0,0.0,0.99859,0.999967,0,547,23117,16753552,23117,547,2483433,0.009308,0.0,0.0,ok,0.46,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00012,sparse,8,Ctrl/ROI_CICGFA_326.tif,0.0,0.0,0.0,0.0,0.0,0.998666,0.999975,0,426,21959,16754831,21959,426,1381950,0.01589,0.0,0.0,ok,0.437,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00013,sparse,8,Ctrl/ROI_CICGFA_351.tif,0.0,0.0,0.0,0.0,0.0,0.998799,0.999973,0,450,19695,16757071,19695,450,1398384,0.014084,0.0,0.0,ok,0.665,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00014,sparse,8,Ctrl/ROI_CICGFA_376.tif,0.0,0.0,0.0,0.0,0.0,0.99819,0.999801,0,3335,27038,16746843,27038,3335,2526810,0.0107,0.0,0.0,ok,0.4,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00015,sparse,8,Ctrl/ROI_CICGFA_401.tif,0.0,0.0,0.0,0.0,0.0,0.99866,0.999929,0,1190,21295,16754731,21295,1190,2445840,0.008707,0.0,0.0,ok,0.424,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00016,sparse,8,Ctrl/ROI_CICGFA_426.tif,0.0,0.0,0.0,0.0,0.0,0.998578,0.999808,0,3211,20654,16753351,20654,3211,2555808,0.008081,0.0,0.0,ok,0.41,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00017,sparse,8,Ctrl/ROI_CICGFA_451.tif,0.0,0.0,0.0,0.0,0.0,0.996605,0.999953,0,778,56176,16720262,56176,778,2484372,0.022612,0.0,0.0,ok,0.408,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00018,sparse,8,Ctrl/ROI_CICGFA_476.tif,0.0,0.0,0.0,0.0,0.0,0.996902,0.999885,0,1927,50053,16725236,50053,1927,2478762,0.020193,0.0,0.0,ok,0.424,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00019,sparse,8,Ctrl/ROI_CICGFA_501.tif,0.0,0.0,0.0,0.0,0.0,0.996624,0.999815,0,3088,53545,16720583,53545,3088,2626760,0.020384,0.0,0.0,ok,0.79,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00020,sparse,8,Ctrl/ROI_CICGFA_526.tif,0.0,0.0,0.0,0.0,0.0,0.9975,0.99991,0,1509,40437,16735270,40437,1509,2371690,0.01705,0.0,0.0,ok,0.425,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00021,sparse,8,Ctrl/ROI_CICGFA_551.tif,0.0,0.0,0.0,0.0,0.0,0.996757,0.999792,0,3479,50923,16722814,50923,3479,2503329,0.020342,0.0,0.0,ok,0.462,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00022,sparse,8,Ctrl/ROI_CICGFA_576.tif,0.0,0.0,0.0,0.0,0.0,0.996456,0.999936,0,1062,58396,16717758,58396,1062,2510772,0.023258,0.0,0.0,ok,0.445,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00023,sparse,8,Ctrl/ROI_CICGFA_601.tif,0.0,0.0,0.0,0.0,0.0,0.995663,0.999783,0,3624,69131,16704461,69131,3624,2492667,0.027734,0.0,0.0,ok,0.462,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00024,sparse,8,Ctrl/ROI_CICGFA_626.tif,0.0,0.0,0.0,0.0,0.0,0.996543,0.999921,0,1319,56681,16719216,56681,1319,2494920,0.022719,0.0,0.0,ok,0.419,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00025,sparse,8,Ctrl/ROI_CICGFA_651.tif,0.0,0.0,0.0,0.0,0.0,0.996996,0.999963,0,625,49782,16726809,49782,625,2628584,0.018939,0.0,0.0,ok,0.432,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00026,sparse,8,Ctrl/ROI_CICGFA_676.tif,0.0,0.0,0.0,0.0,0.0,0.997596,0.999881,0,1999,38334,16736883,38334,1999,2573740,0.014894,0.0,0.0,ok,0.442,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00027,sparse,8,Ctrl/ROI_CICGFA_701.tif,0.0,0.0,0.0,0.0,0.0,0.997869,0.999999,0,20,35724,16741472,35724,20,2664288,0.013408,0.0,0.0,ok,0.414,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00028,sparse,8,Ctrl/ROI_CICGFA_726.tif,0.000201,0.0001,0.013333,0.000101,0.000201,0.997627,0.999982,4,296,39512,16737404,39516,300,2497440,0.015823,0.0,0.0,ok,0.422,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00029,sparse,8,Ctrl/ROI_CICGFA_751.tif,0.0,0.0,0.0,0.0,0.0,0.997803,0.999915,0,1415,35438,16740363,35438,1415,2563839,0.013822,0.0,0.0,ok,0.427,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00030,sparse,8,Ctrl/ROI_CICGFA_776.tif,0.0,0.0,0.0,0.0,0.0,0.997502,0.999984,0,272,41638,16735306,41638,272,2676132,0.015559,0.0,0.0,ok,0.43,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00031,sparse,8,Ctrl/ROI_CICGFA_801.tif,0.0,0.0,0.0,0.0,0.0,0.997639,0.99998,0,337,39282,16737597,39282,337,2667132,0.014728,0.0,0.0,ok,0.417,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00032,sparse,8,Ctrl/ROI_CICGFA_826.tif,5.2e-05,2.6e-05,0.00096,2.7e-05,5.2e-05,0.997693,0.999938,1,1041,37656,16738518,37657,1042,2547688,0.014781,0.0,0.004393,ok,0.423,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00033,sparse,8,Ctrl/ROI_CICGFA_851.tif,0.0,0.0,0.0,0.0,0.0,0.998047,0.999941,0,994,31771,16744451,31771,994,2575496,0.012336,0.0,0.0,ok,0.406,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00034,sparse,8,Ctrl/ROI_CICGFA_876.tif,0.0,0.0,0.0,0.0,0.0,0.997155,0.999868,0,2214,45523,16729479,45523,2214,2594466,0.017546,0.0,0.0,ok,0.429,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00035,sparse,8,Ctrl/ROI_CICGFA_901.tif,0.0,0.0,0.0,0.0,0.0,0.997123,0.999938,0,1042,47222,16728952,47222,1042,2608281,0.018105,0.0,0.0,ok,0.473,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00036,sparse,8,Ctrl/ROI_CICGFA_926.tif,0.000169,8.5e-05,0.002332,8.8e-05,0.000169,0.99718,0.999898,4,1711,45599,16729902,45603,1715,2893934,0.015758,0.0,0.0032,ok,0.498,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00037,sparse,8,Ctrl/ROI_CICGFA_951.tif,0.0,0.0,0.0,0.0,0.0,0.997432,0.999889,0,1858,41230,16734128,41230,1858,2678544,0.015393,0.0,0.0,ok,0.433,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,ctrl_00038,sparse,8,Ctrl/ROI_CICGFA_976.tif,0.0,0.0,0.0,0.0,0.0,0.997367,0.999784,0,3613,40565,16733038,40565,3613,2590802,0.015657,0.0,0.0,ok,0.455,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00039,partial,5,STARD3_WT/image_001.tif,0.0,0.0,0.0,0.0,0.0,0.999174,0.999948,0,872,12979,16763365,12979,872,1378350,0.009416,0.0,0.0,ok,0.594,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00040,partial,5,STARD3_WT/image_041.tif,0.003058,0.001531,0.047619,0.00158,0.003058,0.996891,0.999904,80,1600,50560,16724976,50640,1680,1669492,0.030333,0.0,0.0,ok,0.578,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00041,partial,5,STARD3_WT/image_081.tif,0.0,0.0,0.0,0.0,0.0,0.997828,0.999967,0,552,35880,16740784,35880,552,1933395,0.018558,0.0,0.0,ok,0.636,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00042,partial,5,STARD3_WT/image_121.tif,0.0,0.0,nan,0.0,0.0,0.998158,1.0,0,0,30900,16746316,30900,0,2273400,0.013592,0.0,0.0,ok,0.859,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00043,partial,5,STARD3_WT/image_161.tif,0.0,0.0,0.0,0.0,0.0,0.997154,0.999974,0,436,47310,16729470,47310,436,3065652,0.015432,0.0,0.0,ok,0.568,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00044,partial,5,STARD3_WT/image_201.tif,0.0,0.0,0.0,0.0,0.0,0.996688,0.999673,0,5464,50096,16721656,50096,5464,2948040,0.016993,0.0,0.0,ok,0.558,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00045,partial,5,STARD3_WT/image_241.tif,0.0,0.0,0.0,0.0,0.0,0.996673,0.999877,0,2060,53758,16721398,53758,2060,3017454,0.017816,0.0,0.0,ok,0.57,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00046,partial,5,STARD3_WT/image_281.tif,0.0,0.0,nan,0.0,0.0,0.99811,1.0,0,0,31705,16745511,31705,0,2735272,0.011591,0.0,0.0,ok,0.57,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00047,partial,5,STARD3_WT/image_321.tif,0.0,0.0,0.0,0.0,0.0,0.998355,0.999976,0,408,27198,16749610,27198,408,3075870,0.008842,0.0,0.0,ok,0.857,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00048,partial,5,STARD3_WT/image_361.tif,0.000692,0.000346,0.006925,0.000364,0.000692,0.996555,0.999828,20,2868,54927,16719401,54947,2888,3247162,0.016922,0.00248,0.0,ok,0.556,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00049,partial,5,STARD3_WT/image_401.tif,0.0,0.0,0.0,0.0,0.0,0.99531,0.999329,0,11216,67477,16698523,67477,11216,3214710,0.02099,0.0,0.0,ok,0.613,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00050,partial,5,STARD3_WT/image_441.tif,0.0,0.0,0.0,0.0,0.0,0.998653,0.999998,0,36,22556,16754624,22556,36,1821246,0.012385,0.0,0.0,ok,0.642,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00051,partial,5,STARD3_WT/image_481.tif,0.004445,0.002228,0.123377,0.002263,0.004445,0.997971,0.999968,76,540,33501,16743099,33577,616,2440251,0.01376,0.016474,0.0,ok,0.584,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00052,partial,5,STARD3_WT/image_521.tif,0.0,0.0,0.0,0.0,0.0,0.99753,0.999992,0,128,41306,16735782,41306,128,2731590,0.015122,0.0,0.0,ok,0.555,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00053,partial,5,STARD3_WT/image_561.tif,0.025755,0.013046,0.079748,0.015357,0.025755,0.998629,0.999791,304,3508,19491,16753913,19795,3812,2285003,0.008663,0.045077,0.016838,ok,0.549,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00054,partial,5,STARD3_WT/image_601.tif,0.016611,0.008375,0.178445,0.008711,0.016611,0.997149,0.999889,404,1860,45974,16728978,46378,2264,2215042,0.020938,0.039506,0.019517,ok,0.568,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00055,partial,5,STARD3_WT/image_641.tif,0.001409,0.000705,0.142857,0.000708,0.001409,0.997972,0.999991,24,144,33874,16743174,33898,168,2311686,0.014664,0.0,0.0,ok,0.576,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00056,partial,5,STARD3_WT/image_681.tif,0.037534,0.019126,0.660377,0.019316,0.037534,0.99786,0.999978,700,360,35540,16740616,36240,1060,2483695,0.014591,0.080133,0.020988,ok,0.587,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00057,partial,5,STARD3_WT/image_721.tif,0.0,0.0,nan,0.0,0.0,0.99815,1.0,0,0,31038,16746178,31038,0,2197811,0.014122,0.0,0.0,ok,0.617,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00058,partial,5,STARD3_WT/image_761.tif,0.0,0.0,nan,0.0,0.0,0.998156,1.0,0,0,30930,16746286,30930,0,1800435,0.017179,0.0,0.0,ok,0.541,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00059,partial,5,STARD3_WT/image_801.tif,0.0,0.0,nan,0.0,0.0,0.998943,1.0,0,0,17733,16759483,17733,0,1702241,0.010417,0.0,0.0,ok,0.602,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00060,sparse,8,STARD3_FA_YA/image001.tif,0.0,0.0,0.0,0.0,0.0,0.999118,0.999999,0,15,14778,16762423,14778,15,295110,0.050076,0.0,0.0,ok,0.431,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00061,sparse,8,STARD3_FA_YA/image026.tif,0.001055,0.000528,0.012461,0.000551,0.001055,0.999097,0.999962,8,634,14511,16762063,14519,642,332898,0.043614,0.0,0.0,ok,0.491,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00062,sparse,8,STARD3_FA_YA/image051.tif,0.0,0.0,0.0,0.0,0.0,0.999004,0.999844,0,2618,14093,16760505,14093,2618,439479,0.032068,0.0,0.0,ok,0.437,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00063,sparse,8,STARD3_FA_YA/image076.tif,0.0,0.0,0.0,0.0,0.0,0.9994,0.999812,0,3145,6929,16767142,6929,3145,444125,0.015601,0.0,0.0,ok,0.48,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00064,sparse,8,STARD3_FA_YA/image101.tif,0.0,0.0,0.0,0.0,0.0,0.999563,0.999849,0,2530,4803,16769883,4803,2530,499944,0.009607,0.0,0.0,ok,0.431,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00065,sparse,8,STARD3_FA_YA/image126.tif,0.0,0.0,0.0,0.0,0.0,0.99958,0.999978,0,371,6669,16770176,6669,371,471393,0.014147,0.0,0.0,ok,0.423,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00066,sparse,8,STARD3_FA_YA/image151.tif,0.0,0.0,0.0,0.0,0.0,0.999682,0.999919,0,1367,3974,16771875,3974,1367,472770,0.008406,0.0,0.0,ok,0.413,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00067,sparse,8,STARD3_FA_YA/image176.tif,0.0,0.0,0.0,0.0,0.0,0.999507,0.999986,0,238,8030,16768948,8030,238,622528,0.012899,0.0,0.0,ok,0.413,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00068,sparse,8,STARD3_FA_YA/image201.tif,0.0,0.0,0.0,0.0,0.0,0.999528,0.999974,0,440,7486,16769290,7486,440,626400,0.011951,0.0,0.0,ok,0.412,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00069,sparse,8,STARD3_FA_YA/image226.tif,0.0,0.0,0.0,0.0,0.0,0.999615,0.999979,0,353,6106,16770757,6106,353,645474,0.00946,0.0,0.0,ok,0.423,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00070,sparse,8,STARD3_FA_YA/image251.tif,0.0,0.0,0.0,0.0,0.0,0.999224,0.99991,0,1503,11519,16764194,11519,1503,704688,0.016346,0.0,0.0,ok,0.417,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00071,sparse,8,STARD3_FA_YA/image276.tif,0.0,0.0,0.0,0.0,0.0,0.999005,0.999701,0,5010,11682,16760524,11682,5010,1132738,0.010313,0.0,0.0,ok,0.417,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00072,sparse,8,STARD3_FA_YA/image301.tif,0.0,0.0,0.0,0.0,0.0,0.99919,0.999993,0,114,13470,16763632,13470,114,795744,0.016928,0.0,0.0,ok,0.451,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00073,sparse,8,STARD3_FA_YA/image326.tif,0.0,0.0,0.0,0.0,0.0,0.999004,0.999561,0,7361,9342,16760513,9342,7361,1200615,0.007781,0.0,0.0,ok,0.428,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00074,sparse,8,STARD3_FA_YA/image351.tif,0.0,0.0,0.0,0.0,0.0,0.999387,0.999872,0,2152,8140,16766924,8140,2152,794664,0.010243,0.0,0.0,ok,0.447,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00075,sparse,8,STARD3_FA_YA/image376.tif,0.0,0.0,0.0,0.0,0.0,0.9989,0.999445,0,9303,9147,16758766,9147,9303,1524453,0.006,0.0,0.0,ok,0.446,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00076,sparse,8,STARD3_FA_YA/image401.tif,0.0,0.0,0.0,0.0,0.0,0.998916,0.999459,0,9066,9126,16759024,9126,9066,1658727,0.005502,0.0,0.0,ok,0.423,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00077,sparse,8,STARD3_FA_YA/image426.tif,0.0,0.0,0.0,0.0,0.0,0.999107,0.999766,0,3921,11065,16762230,11065,3921,1623625,0.006815,0.0,0.0,ok,0.44,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00078,sparse,8,STARD3_FA_YA/image451.tif,0.0,0.0,0.0,0.0,0.0,0.998958,0.999699,0,5050,12426,16759740,12426,5050,1689050,0.007357,0.0,0.0,ok,0.425,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00079,sparse,8,STARD3_FA_YA/image476.tif,0.0,0.0,0.0,0.0,0.0,0.999229,0.999864,0,2275,10657,16764284,10657,2275,1754610,0.006074,0.0,0.0,ok,0.415,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00080,sparse,8,STARD3_FA_YA/image501.tif,0.0,0.0,0.0,0.0,0.0,0.999292,0.99975,0,4199,7674,16765343,7674,4199,1725175,0.004448,0.0,0.0,ok,0.417,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00081,sparse,8,STARD3_FA_YA/image526.tif,0.0,0.0,0.0,0.0,0.0,0.999039,0.999758,0,4062,12058,16761096,12058,4062,1913150,0.006303,0.0,0.0,ok,0.516,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00082,sparse,8,STARD3_FA_YA/image551.tif,0.0,0.0,0.0,0.0,0.0,0.999713,0.999855,0,2425,2386,16772405,2386,2425,1772544,0.001346,0.0,0.0,ok,0.463,,,,,,,,,,,,,,,,
deepcontact_er,er,empiar_13156_hela_stard3_er,EMPIAR-13156,star_00083,sparse,8,STARD3_FA_YA/image576.tif,0.0,0.0,0.0,0.0,0.0,0.999203,0.999736,0,4430,8944,16763842,8944,4430,2231080,0.004009,0.0,0.0,ok,0.411,,,,,,,,,,,,,,,,
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00000,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),0.093036,0.048787,0.167311,0.064432,0.093036,0.999598,0.999897,346,1722,5024,16770124,5370,2068,90022,0.059652,0.141343,0.063169,ok,0.132,,,,,,,,,,,,,,,,
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00001,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),0.0,0.0,nan,0.0,0.0,0.999568,1.0,0,0,7247,16769969,7247,0,105848,0.068466,0.0,0.0,ok,0.122,,,,,,,,,,,,,,,,
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00002,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),0.005684,0.00285,0.016386,0.003438,0.005684,0.99927,0.999875,35,2101,10145,16764935,10180,2136,213532,0.047674,0.009592,0.011604,ok,0.136,,,,,,,,,,,,,,,,
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00003,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),0.102837,0.054206,0.3227,0.061164,0.102837,0.999548,0.999946,435,913,6677,16769191,7112,1348,167790,0.042386,0.104467,0.038493,ok,0.14,,,,,,,,,,,,,,,,
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00004,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),0.0,0.0,nan,0.0,0.0,0.999596,1.0,0,0,6778,16770438,6778,0,65520,0.103449,0.0,0.0,ok,0.145,,,,,,,,,,,,,,,,
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD1_Islet1_5nm_00005,sparse,5.0,C57_August_CD1_Islet1_5nm (52da818e-dd00-455e-9ffa-acaf33ca03d3),0.04327,0.022113,0.451852,0.022723,0.04327,0.999678,0.999991,122,148,5247,16771699,5369,270,82302,0.065235,0.0,0.038615,ok,0.13,,,,,,,,,,,,,,,,
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00000,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),0.15394,0.083389,0.254039,0.110428,0.15394,0.999588,0.99989,629,1847,5067,16769673,5696,2476,110679,0.051464,0.151963,0.124186,ok,0.166,,,,,,,,,,,,,,,,
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00001,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),0.0,0.0,0.0,0.0,0.0,0.999858,0.999972,0,472,1902,16774842,1902,472,30690,0.061975,0.0,0.0,ok,0.139,,,,,,,,,,,,,,,,
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00002,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),0.349892,0.212042,0.366398,0.334809,0.349892,0.998509,0.999305,6730,11638,13371,16745477,20101,18368,145184,0.138452,0.426347,0.144184,ok,0.145,,,,,,,,,,,,,,,,
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00003,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),0.033285,0.016924,0.172285,0.018422,0.033285,0.999681,0.999974,92,442,4902,16771780,4994,534,92274,0.054121,0.018718,0.046155,ok,0.175,,,,,,,,,,,,,,,,
deepcontact_er,er,lab_islet_liver_er,islet/liver-ER,C57_August_CD2_Islet1_5nm_00004,sparse,5.0,C57_August_CD2_Islet1_5nm (653b3562-e697-40c1-9387-a1fc566be74a),0.005819,0.002918,0.003953,0.011024,0.005819,0.99943,0.999579,28,7056,2512,16767620,2540,7084,104601,0.024283,0.022936,0.018739,ok,0.152,,,,,,,,,,,,,,,,
