model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,model_type,infer_s,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section1_1h_5nm_00004,sparse,5.0,Liver_13C_Wafer1_Section1_1h_5nm (68bfadaf-3f24-418c-b038-cdd3471f23b9),vit_l_em_organelles,0.619,0.039981,0.020398,0.030633,0.057539,0.039981,0.979488,0.986383,7166,226761,117375,16425914,124541,233927,1053696,0.118194,0.0176,0.169606,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section1_1h_5nm_00005,sparse,5.0,Liver_13C_Wafer1_Section1_1h_5nm (68bfadaf-3f24-418c-b038-cdd3471f23b9),vit_l_em_organelles,0.571,0.032892,0.016721,0.04261,0.026783,0.032892,0.986271,0.994708,3917,88009,142331,16542959,146248,91926,750905,0.194762,0.02811,0.030366,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00000,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),vit_l_em_organelles,0.572,0.004976,0.002494,0.003408,0.009214,0.004976,0.987508,0.990836,524,153230,56346,16567116,56870,153754,765625,0.074279,0.0,0.062601,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00001,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),vit_l_em_organelles,0.536,0.000897,0.000449,0.000797,0.001027,0.000897,0.990177,0.994445,74,92801,72001,16612340,72075,92875,386636,0.186416,0.0,0.025261,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00002,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),vit_l_em_organelles,0.963,0.015926,0.008027,0.019971,0.013244,0.015926,0.983515,0.993387,2238,109825,166744,16498409,168982,112063,774175,0.218274,0.0,0.049819,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00003,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),vit_l_em_organelles,0.793,0.011053,0.005557,0.009355,0.013502,0.011053,0.98063,0.988445,1816,192300,132679,16450421,134495,194116,728355,0.184656,0.0,0.153158,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00004,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),vit_l_em_organelles,0.827,0.001639,0.00082,0.001371,0.002038,0.001639,0.984825,0.99087,209,152240,102362,16522405,102571,152449,648270,0.158223,0.0,0.029774,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00005,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),vit_l_em_organelles,0.558,0.009673,0.00486,0.007237,0.01458,0.009673,0.989369,0.992853,871,119483,58870,16597992,59741,120354,482735,0.123755,0.0,0.068102,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00006,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),vit_l_em_organelles,0.603,0.015034,0.007574,0.011254,0.022638,0.015034,0.982888,0.98846,2191,192496,94593,16487936,96784,194687,725783,0.133351,0.0,0.11476,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00007,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),vit_l_em_organelles,0.715,0.008387,0.004211,0.005975,0.014065,0.008387,0.975743,0.982808,1721,286327,120639,16368529,122360,288048,863964,0.141626,0.0,0.107369,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,Liver_13C_Wafer1_Section2_2_5h_5nm_00008,sparse,5.0,Liver_13C_Wafer1_Section2_2_5h_5nm (2013eb07-4dc4-4e54-bd84-60da68eaea58),vit_l_em_organelles,0.572,0.005641,0.002829,0.003896,0.010217,0.005641,0.98401,0.988353,761,194545,73722,16508188,74483,195306,523491,0.142281,0.0,0.064795,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00000,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.51,0.000197,9.8e-05,0.000174,0.000227,0.000197,0.999394,0.999657,1,5755,4408,16767052,4409,5756,97344,0.045293,0.0,0.01447,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00001,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.501,5.1e-05,2.6e-05,0.000155,3.1e-05,5.1e-05,0.997682,0.999614,1,6470,32424,16738321,32425,6471,163564,0.19824,0.0,0.013967,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00002,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.505,0.001644,0.000822,0.003203,0.001105,0.001644,0.997755,0.999424,31,9646,28015,16739524,28046,9677,155211,0.180696,0.0,0.023609,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00003,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.492,0.0,0.0,0.0,0.0,0.0,0.998544,0.999609,0,6547,17882,16752787,17882,6547,142120,0.125823,0.0,0.001568,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00004,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.495,0.0,0.0,0.0,0.0,0.0,0.999466,0.999622,0,6343,2610,16768263,2610,6343,42196,0.061854,0.0,0.00471,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00005,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.489,0.00121,0.000606,0.002653,0.000784,0.00121,0.999607,0.99991,4,1504,5097,16770611,5101,1508,101500,0.050256,0.0,0.010716,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00006,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.651,0.0,0.0,0.0,0.0,0.0,0.999353,0.999851,0,2500,8353,16766363,8353,2500,122150,0.068383,0.0,0.005267,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00007,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.499,0.006556,0.003289,0.007042,0.006132,0.006556,0.99953,0.999781,26,3666,4214,16769310,4240,3692,103800,0.040848,0.006836,0.021043,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00008,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.495,0.003964,0.001986,0.004087,0.003848,0.003964,0.999281,0.999651,24,5848,6213,16765131,6237,5872,55120,0.113153,0.0,0.070733,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00009,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.5,0.002572,0.001288,0.003914,0.001915,0.002572,0.998844,0.99962,25,6363,13028,16757800,13053,6388,142080,0.091871,0.0,0.027126,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00010,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.495,0.0,0.0,0.0,0.0,0.0,0.999568,0.999894,0,1773,5483,16769960,5483,1773,106904,0.051289,0.0,0.001347,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00011,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.492,0.0,0.0,0.0,0.0,0.0,0.999792,0.999889,0,1861,1626,16773729,1626,1861,62640,0.025958,0.0,0.011704,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00012,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.493,0.0,0.0,0.0,0.0,0.0,0.999319,0.99972,0,4704,6725,16765787,6725,4704,76368,0.08806,0.0,0.008538,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00013,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.503,0.001911,0.000956,0.004891,0.001187,0.001911,0.999315,0.999867,11,2238,9253,16765714,9264,2249,118686,0.078055,0.0,0.029672,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R396_Mosaic_48hour_ROI1_00014,sparse,5.0,R396_Mosaic_48hour_ROI1 (9eb5255b-0e5c-4480-89e2-a73cb3614c5e),vit_l_em_organelles,0.498,0.0,0.0,0.0,0.0,0.0,0.998766,0.999968,0,543,20157,16756516,20157,543,137856,0.146218,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00000,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.525,0.000366,0.000183,0.000744,0.000243,0.000366,0.997396,0.999359,8,10738,32944,16733526,32952,10746,343720,0.095869,0.0,0.011286,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00001,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.509,0.0,0.0,0.0,0.0,0.0,0.999409,0.999769,0,3873,6049,16767294,6049,3873,180960,0.033427,0.0,0.000694,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00002,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.521,0.000197,9.8e-05,0.000586,0.000118,0.000197,0.999394,0.999898,1,1705,8461,16767049,8462,1706,87308,0.096921,0.0,0.015031,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00003,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.526,0.0,0.0,0.0,0.0,0.0,0.999015,0.999478,0,8752,7777,16760687,7777,8752,189658,0.041005,0.0,0.009948,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00004,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.518,0.0,0.0,0.0,0.0,0.0,0.999524,0.999854,0,2444,5535,16769237,5535,2444,131660,0.04204,0.0,0.002647,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00005,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.543,0.003814,0.00191,0.007996,0.002504,0.003814,0.997665,0.999444,75,9305,29878,16737958,29953,9380,272700,0.109839,0.0,0.018359,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00006,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.512,0.000211,0.000105,0.000316,0.000158,0.000211,0.998303,0.999434,3,9484,18991,16748738,18994,9487,218799,0.08681,0.0,0.015015,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00007,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.804,0.0,0.0,0.0,0.0,0.0,0.998013,0.999786,0,3581,29761,16743874,29761,3581,421610,0.070589,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00008,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.531,0.005647,0.002831,0.006476,0.005005,0.005647,0.997607,0.998956,114,17489,22661,16736952,22775,17603,308286,0.073876,0.0,0.026419,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00009,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.735,0.002364,0.001184,0.004774,0.001571,0.002364,0.997183,0.999303,56,11674,35586,16729900,35642,11730,243718,0.146243,0.0,0.026939,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00010,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.523,0.001291,0.000646,0.002925,0.000829,0.001291,0.998064,0.999573,21,7159,25323,16744713,25344,7180,275080,0.092133,0.0,0.028048,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00011,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.517,0.002242,0.001122,0.003738,0.001601,0.002242,0.996657,0.998997,63,16793,39290,16721070,39353,16856,242949,0.16198,0.0,0.022448,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00012,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.522,5.2e-05,2.6e-05,6.8e-05,4.2e-05,5.2e-05,0.997717,0.999121,1,14733,23565,16738917,23566,14734,204204,0.115404,0.0,0.019491,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00013,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.528,0.000836,0.000418,0.001934,0.000534,0.000836,0.997437,0.999445,18,9287,33717,16734194,33735,9305,332212,0.101547,0.0,0.010582,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00014,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.523,0.003943,0.001975,0.010015,0.002454,0.003943,0.996747,0.999362,108,10676,43894,16722538,44002,10784,264843,0.166144,0.001362,0.034251,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00015,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.514,0.0,0.0,0.0,0.0,0.0,0.998104,0.999373,0,10498,21316,16745402,21316,10498,215760,0.098795,0.0,0.001111,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00016,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.522,0.000982,0.000491,0.002571,0.000607,0.000982,0.997817,0.999583,18,6982,29648,16740568,29666,7000,259700,0.114232,0.0,0.019172,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00017,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.509,0.003784,0.001895,0.005814,0.002804,0.003784,0.997332,0.999132,85,14535,30225,16732371,30310,14620,280314,0.108129,0.0,0.053678,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00018,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.509,0.0,0.0,0.0,0.0,0.0,0.998245,0.999767,0,3906,25542,16747768,25542,3906,249711,0.102286,0.0,0.005076,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00019,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.497,0.000912,0.000456,0.002159,0.000578,0.000912,0.998433,0.999669,12,5545,20746,16750913,20758,5557,91770,0.226196,0.0,0.024398,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00020,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.525,9e-05,4.5e-05,0.000193,5.9e-05,9e-05,0.997345,0.99938,2,10378,34167,16732669,34169,10380,231756,0.147435,0.0,0.018403,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00021,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.511,0.001015,0.000508,0.002258,0.000655,0.001015,0.997888,0.999525,18,7954,27482,16741762,27500,7972,321984,0.085408,0.0,0.026178,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R400_48H_Islet2_00022,sparse,5.0,R400_48H_Islet2 (79ef71d4-69e2-46bd-919d-334a998dd9c7),vit_l_em_organelles,0.521,0.00024,0.00012,0.000525,0.000155,0.00024,0.996021,0.999089,8,15237,51514,16710457,51522,15245,272384,0.189152,0.0,0.009102,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00000,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.503,0.000978,0.000489,0.002141,0.000634,0.000978,0.998782,0.999722,10,4661,15767,16756778,15777,4671,129921,0.121435,0.0,0.007303,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00001,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.51,0.000146,7.3e-05,0.000126,0.000174,0.000146,0.999184,0.999527,1,7939,5754,16763522,5755,7940,166026,0.034663,0.0,0.006171,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00002,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.503,0.006434,0.003227,0.008027,0.005368,0.006434,0.999264,0.999705,40,4943,7411,16764822,7451,4983,195909,0.038033,0.0,0.026046,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00003,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.494,0.000455,0.000227,0.001638,0.000264,0.000455,0.999214,0.999891,3,1829,11357,16764027,11360,1832,64326,0.1766,0.0,0.019673,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00004,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.51,0.001817,0.000909,0.002424,0.001453,0.001817,0.999607,0.999853,6,2469,4124,16770617,4130,2475,203832,0.020262,0.0,0.032303,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00005,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.505,0.005807,0.002912,0.009401,0.004201,0.005807,0.999286,0.99978,35,3688,8296,16765197,8331,3723,113220,0.073582,0.004295,0.011222,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00006,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.512,0.0,0.0,0.0,0.0,0.0,0.999314,0.999776,0,3751,7762,16765703,7762,3751,108539,0.071513,0.0,0.002881,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00007,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.496,0.000156,7.8e-05,0.000421,9.6e-05,0.000156,0.999238,0.999858,1,2375,10410,16764430,10411,2376,168300,0.06186,0.0,0.009249,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00008,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.506,0.001224,0.000612,0.002902,0.000775,0.001224,0.999222,0.999836,8,2749,10308,16764151,10316,2757,140544,0.073401,0.0,0.008555,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00009,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.492,0.000701,0.00035,0.000846,0.000598,0.000701,0.99966,0.999859,2,2363,3343,16771508,3345,2365,81928,0.040829,0.0,0.010468,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00010,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.506,0.003144,0.001574,0.003735,0.002714,0.003144,0.999357,0.99973,17,4535,6246,16766418,6263,4552,104300,0.060048,0.0,0.012085,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00011,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.495,0.0,0.0,0.0,0.0,0.0,0.999698,0.999849,0,2526,2541,16772149,2541,2526,113220,0.022443,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00012,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.506,0.0,0.0,0.0,0.0,0.0,0.999755,0.999887,0,1892,2224,16773100,2224,1892,67816,0.032795,0.0,0.002736,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00013,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.501,0.0,0.0,0.0,0.0,0.0,0.999287,0.999611,0,6529,5432,16765255,5432,6529,124898,0.043491,0.0,0.004107,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00014,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.513,0.001039,0.00052,0.001599,0.000769,0.001039,0.999083,0.999702,8,4994,10392,16761822,10400,5002,70983,0.146514,0.0,0.019169,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00015,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.784,0.0,0.0,0.0,0.0,0.0,0.999773,0.999992,0,138,3669,16773409,3669,138,88844,0.041297,0.0,0.0,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00016,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.501,0.012571,0.006325,0.014177,0.011292,0.012571,0.999616,0.99983,41,2851,3590,16770734,3631,2892,122640,0.029607,0.013449,0.037383,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00017,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.499,0.000991,0.000496,0.001075,0.000919,0.000991,0.999279,0.999668,6,5574,6521,16765115,6527,5580,89960,0.072554,0.0,0.01355,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00018,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.508,0.001463,0.000732,0.001828,0.001219,0.001463,0.999593,0.999837,5,2730,4096,16770385,4101,2735,73272,0.05597,0.0,0.028597,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00019,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.771,0.001045,0.000523,0.001559,0.000786,0.001045,0.99886,0.999618,10,6403,12717,16758086,12727,6413,113013,0.112615,0.0,0.011982,ok
microsam_vit_l_em_organelles,er,lab_islet_liver_er,islet/liver-ER,R409_T48h_Islet8_bin4_00020,sparse,5.0,R409_T48h_Islet8_bin4 (b41644c0-41ef-423d-a9d0-b8e8a42b15a2),vit_l_em_organelles,0.504,0.000358,0.000179,0.000541,0.000268,0.000358,0.999335,0.99978,2,3696,7461,16766057,7463,3698,147028,0.050759,0.0,0.00814,ok
