model,organelle,dataset,dataset_label,crop_id,coverage,voxel_nm,source_image,target_nm,infer_s,dice,iou,precision,recall,f1,accuracy,specificity,tp,fp,fn,tn,gt_area,pred_area,eval_area,gt_frac,cldice,boundary_f1,status
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240424_00416,full,10,SBFSEM/240424_Microphages_no_load/dataset/TIFs/240424_Microphages_no_load_R02_253.tif,20.0,0.717,0.0,0.0,0.0,0.0,0.0,0.999259,0.999451,0,9206,3224,16764786,3224,9206,16777216,0.000192,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00000,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0001.tif,20.0,0.107,0.0,0.0,nan,0.0,0.0,0.997843,1.0,0,0,36183,16741033,36183,0,338664,0.10684,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00001,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0001.tif,20.0,0.119,0.0,0.0,nan,0.0,0.0,0.999461,1.0,0,0,9043,16768173,9043,0,11440,0.790472,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00002,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0035.tif,20.0,0.11,0.0,0.0,nan,0.0,0.0,0.998056,1.0,0,0,32609,16744607,32609,0,619020,0.052678,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00003,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0035.tif,20.0,0.117,0.0,0.0,nan,0.0,0.0,0.999758,1.0,0,0,4058,16773158,4058,0,5032,0.806439,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00004,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0069.tif,20.0,0.123,0.0,0.0,nan,0.0,0.0,0.991998,1.0,0,0,134243,16642973,134243,0,1183906,0.11339,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00005,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0069.tif,20.0,0.134,0.0,0.0,nan,0.0,0.0,0.99383,1.0,0,0,103513,16673703,103513,0,519970,0.199075,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00006,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0103.tif,20.0,0.139,0.0,0.0,nan,0.0,0.0,0.98838,1.0,0,0,194955,16582261,194955,0,1355598,0.143815,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00007,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0103.tif,20.0,0.136,0.0,0.0,nan,0.0,0.0,0.989886,1.0,0,0,169686,16607530,169686,0,1036260,0.163748,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00008,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0137.tif,20.0,0.137,0.0,0.0,nan,0.0,0.0,0.991111,1.0,0,0,149130,16628086,149130,0,1435486,0.103888,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00009,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0137.tif,20.0,0.135,0.0,0.0,nan,0.0,0.0,0.991246,1.0,0,0,146871,16630345,146871,0,1547892,0.094885,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00010,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0171.tif,20.0,0.13,0.0,0.0,nan,0.0,0.0,0.992323,1.0,0,0,128798,16648418,128798,0,1959636,0.065725,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00011,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0171.tif,20.0,0.141,0.0,0.0,nan,0.0,0.0,0.993504,1.0,0,0,108985,16668231,108985,0,1365792,0.079796,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00012,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0205.tif,20.0,0.129,0.0,0.0,nan,0.0,0.0,0.991419,1.0,0,0,143969,16633247,143969,0,2045424,0.070386,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00013,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0205.tif,20.0,0.137,0.0,0.0,nan,0.0,0.0,0.991867,1.0,0,0,136453,16640763,136453,0,1853988,0.0736,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00014,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0239.tif,20.0,0.133,0.0,0.0,nan,0.0,0.0,0.992584,1.0,0,0,124418,16652798,124418,0,1571878,0.079152,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00015,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0239.tif,20.0,0.151,0.0,0.0,nan,0.0,0.0,0.99324,1.0,0,0,113409,16663807,113409,0,1172920,0.096689,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00016,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0273.tif,20.0,0.127,0.0,0.0,nan,0.0,0.0,0.994011,1.0,0,0,100485,16676731,100485,0,1329736,0.075568,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00017,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0273.tif,20.0,0.124,0.0,0.0,nan,0.0,0.0,0.99375,1.0,0,0,104865,16672351,104865,0,1513547,0.069284,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00018,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0307.tif,20.0,0.123,0.0,0.0,nan,0.0,0.0,0.995391,1.0,0,0,77318,16699898,77318,0,1757451,0.043994,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00019,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0307.tif,20.0,0.123,0.0,0.0,nan,0.0,0.0,0.99596,1.0,0,0,67781,16709435,67781,0,1365150,0.049651,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00020,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0341.tif,20.0,0.137,0.168337,0.091904,0.947159,0.092377,0.168337,0.99677,0.999982,5485,306,53891,16717534,59376,5791,1327981,0.044711,0.035,0.062027,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00021,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0341.tif,20.0,0.151,0.165161,0.090014,0.878571,0.091148,0.165161,0.996739,0.999955,5412,748,53964,16717092,59376,6160,1327981,0.044711,0.0,0.042981,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00022,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0375.tif,20.0,0.127,0.0,0.0,nan,0.0,0.0,0.994184,1.0,0,0,97568,16679648,97568,0,1746699,0.055859,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00023,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0375.tif,20.0,0.132,0.0,0.0,nan,0.0,0.0,0.994816,1.0,0,0,86980,16690236,86980,0,1395683,0.062321,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00024,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0409.tif,20.0,0.13,0.0,0.0,nan,0.0,0.0,0.998128,1.0,0,0,31402,16745814,31402,0,1663578,0.018876,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00025,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0409.tif,20.0,0.135,0.0,0.0,nan,0.0,0.0,0.997622,1.0,0,0,39895,16737321,39895,0,1911501,0.020871,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00026,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0443.tif,20.0,0.148,0.0,0.0,nan,0.0,0.0,0.997233,1.0,0,0,46429,16730787,46429,0,1667655,0.027841,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00027,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0443.tif,20.0,0.137,0.0,0.0,nan,0.0,0.0,0.997984,1.0,0,0,33821,16743395,33821,0,1717650,0.01969,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00028,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0477.tif,20.0,0.175,0.009597,0.004822,1.0,0.004822,0.009597,0.996026,1.0,323,0,66667,16710226,66990,323,1623240,0.041269,0.026316,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00029,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0477.tif,20.0,0.132,0.0,0.0,nan,0.0,0.0,0.997689,1.0,0,0,38767,16738449,38767,0,1935363,0.020031,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00030,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0511.tif,20.0,0.132,0.0,0.0,nan,0.0,0.0,0.997592,1.0,0,0,40407,16736809,40407,0,1811446,0.022306,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00031,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0511.tif,20.0,0.144,0.0,0.0,nan,0.0,0.0,0.997885,1.0,0,0,35487,16741729,35487,0,2008804,0.017666,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00032,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0545.tif,20.0,0.14,0.0,0.0,nan,0.0,0.0,0.996879,1.0,0,0,52355,16724861,52355,0,1983600,0.026394,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00033,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0545.tif,20.0,0.134,0.0,0.0,nan,0.0,0.0,0.998076,1.0,0,0,32286,16744930,32286,0,2234495,0.014449,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00034,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0579.tif,20.0,0.136,0.0,0.0,nan,0.0,0.0,0.995069,1.0,0,0,82736,16694480,82736,0,2117584,0.039071,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00035,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0579.tif,20.0,0.141,0.0,0.0,nan,0.0,0.0,0.996206,1.0,0,0,63657,16713559,63657,0,1872807,0.03399,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00036,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0613.tif,20.0,0.137,0.0,0.0,nan,0.0,0.0,0.996788,1.0,0,0,53891,16723325,53891,0,2177505,0.024749,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00037,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0613.tif,20.0,0.136,0.0,0.0,nan,0.0,0.0,0.997095,1.0,0,0,48744,16728472,48744,0,1896750,0.025699,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00038,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0647.tif,20.0,0.134,0.0,0.0,nan,0.0,0.0,0.996216,1.0,0,0,63485,16713731,63485,0,2174934,0.029189,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00039,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0647.tif,20.0,0.13,0.0,0.0,nan,0.0,0.0,0.996221,1.0,0,0,63394,16713822,63394,0,1946208,0.032573,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00040,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0681.tif,20.0,0.142,0.0,0.0,nan,0.0,0.0,0.997444,1.0,0,0,42881,16734335,42881,0,1961443,0.021862,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00041,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0681.tif,20.0,0.135,0.0,0.0,nan,0.0,0.0,0.997811,1.0,0,0,36731,16740485,36731,0,1778811,0.020649,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00042,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0715.tif,20.0,0.13,0.0,0.0,nan,0.0,0.0,0.997567,1.0,0,0,40823,16736393,40823,0,2152052,0.018969,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00043,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0715.tif,20.0,0.148,0.0,0.0,nan,0.0,0.0,0.998093,1.0,0,0,32000,16745216,32000,0,1899495,0.016847,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00044,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0749.tif,20.0,0.141,0.0,0.0,nan,0.0,0.0,0.994503,1.0,0,0,92223,16684993,92223,0,2341350,0.039389,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00045,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0749.tif,20.0,0.141,0.0,0.0,nan,0.0,0.0,0.996941,1.0,0,0,51326,16725890,51326,0,2091573,0.024539,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00046,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0783.tif,20.0,0.133,0.0,0.0,nan,0.0,0.0,0.994688,1.0,0,0,89118,16688098,89118,0,2172302,0.041025,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00047,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0783.tif,20.0,0.139,0.051188,0.026266,1.0,0.026266,0.051188,0.997572,1.0,1099,0,40742,16735375,41841,1099,1789644,0.02338,0.0,0.018315,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00048,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0817.tif,20.0,0.129,0.0,0.0,nan,0.0,0.0,0.99416,1.0,0,0,97985,16679231,97985,0,2359800,0.041523,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00049,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0817.tif,20.0,0.131,0.0,0.0,nan,0.0,0.0,0.997383,1.0,0,0,43911,16733305,43911,0,1998588,0.021971,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00050,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0851.tif,20.0,0.578,0.0,0.0,nan,0.0,0.0,0.992651,1.0,0,0,123291,16653925,123291,0,2294788,0.053727,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00051,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0851.tif,20.0,0.168,0.0,0.0,nan,0.0,0.0,0.995212,1.0,0,0,80324,16696892,80324,0,2067336,0.038854,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00052,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0885.tif,20.0,0.275,0.0,0.0,nan,0.0,0.0,0.995787,1.0,0,0,70676,16706540,70676,0,2221596,0.031813,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00053,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0885.tif,20.0,0.103,0.0,0.0,nan,0.0,0.0,0.997052,1.0,0,0,49461,16727755,49461,0,2114200,0.023395,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00054,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0919.tif,20.0,0.131,0.0,0.0,nan,0.0,0.0,0.996696,1.0,0,0,55438,16721778,55438,0,2244608,0.024698,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00055,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0919.tif,20.0,0.2,0.0,0.0,nan,0.0,0.0,0.998454,1.0,0,0,25931,16751285,25931,0,1904848,0.013613,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00056,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0953.tif,20.0,0.124,0.0,0.0,nan,0.0,0.0,0.99716,1.0,0,0,47642,16729574,47642,0,1931744,0.024663,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00057,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0953.tif,20.0,0.133,0.0,0.0,nan,0.0,0.0,0.997507,1.0,0,0,41830,16735386,41830,0,2116704,0.019762,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00058,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0987.tif,20.0,0.132,0.0,0.0,nan,0.0,0.0,0.994221,1.0,0,0,96961,16680255,96961,0,2485624,0.039009,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00059,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_0987.tif,20.0,0.152,0.0,0.0,nan,0.0,0.0,0.996875,1.0,0,0,52424,16724792,52424,0,2078454,0.025223,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00060,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1021.tif,20.0,0.153,0.0,0.0,nan,0.0,0.0,0.993264,1.0,0,0,113017,16664199,113017,0,2360960,0.047869,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00061,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1021.tif,20.0,0.145,0.0,0.0,nan,0.0,0.0,0.997586,1.0,0,0,40492,16736724,40492,0,1914921,0.021146,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00062,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1055.tif,20.0,0.145,0.0,0.0,nan,0.0,0.0,0.993626,1.0,0,0,106940,16670276,106940,0,2413616,0.044307,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00063,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1055.tif,20.0,0.104,0.0,0.0,nan,0.0,0.0,0.996747,1.0,0,0,54575,16722641,54575,0,2253476,0.024218,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00064,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1089.tif,20.0,0.104,0.0,0.0,nan,0.0,0.0,0.995413,1.0,0,0,76953,16700263,76953,0,2259584,0.034056,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00065,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1089.tif,20.0,0.143,0.0,0.0,nan,0.0,0.0,0.997563,1.0,0,0,40890,16736326,40890,0,2108601,0.019392,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00066,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1123.tif,20.0,0.118,0.0,0.0,nan,0.0,0.0,0.995616,1.0,0,0,73556,16703660,73556,0,2278560,0.032282,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00067,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1123.tif,20.0,0.119,0.0,0.0,nan,0.0,0.0,0.997206,1.0,0,0,46879,16730337,46879,0,2100393,0.022319,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00068,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1157.tif,20.0,0.105,0.0,0.0,nan,0.0,0.0,0.994513,1.0,0,0,92062,16685154,92062,0,2298051,0.040061,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00069,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1157.tif,20.0,0.108,0.0,0.0,nan,0.0,0.0,0.997689,1.0,0,0,38769,16738447,38769,0,2102928,0.018436,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00070,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1191.tif,20.0,0.137,0.0,0.0,nan,0.0,0.0,0.994484,1.0,0,0,92539,16684677,92539,0,2143221,0.043178,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00071,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1191.tif,20.0,0.133,0.0,0.0,nan,0.0,0.0,0.997253,1.0,0,0,46095,16731121,46095,0,2130189,0.021639,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00072,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1225.tif,20.0,0.147,0.0,0.0,nan,0.0,0.0,0.995422,1.0,0,0,76809,16700407,76809,0,1921024,0.039983,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00073,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1225.tif,20.0,0.163,0.0,0.0,nan,0.0,0.0,0.996723,1.0,0,0,54971,16722245,54971,0,1853681,0.029655,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00074,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1259.tif,20.0,0.136,0.0,0.0,nan,0.0,0.0,0.996098,1.0,0,0,65471,16711745,65471,0,1437140,0.045556,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00075,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1259.tif,20.0,0.14,0.0,0.0,nan,0.0,0.0,0.996148,1.0,0,0,64624,16712592,64624,0,1318007,0.049032,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00076,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1293.tif,20.0,0.129,0.0,0.0,nan,0.0,0.0,0.994617,1.0,0,0,90319,16686897,90319,0,1548288,0.058335,0.0,0.0,ok
lipidnet_scaled,ld,empiar_13420_macrophage_a431,MacrophageSEM,240729_00077,sparse,6,FIB/240729_HumanMP_TNFa_1U/dataset/TIFs/240729_HumanMP_TNFa_1U_1293.tif,20.0,0.139,0.0,0.0,nan,0.0,0.0,0.996107,1.0,0,0,65307,16711909,65307,0,1436415,0.045465,0.0,0.0,ok
